"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.3333336,-2.6599214e-12,-2.6599098e-12,0.33333316,1.0087173,1,1,0.109,0.109,0.5,0
0.33333361,-2.5885634e-12,-2.5885521e-12,0.33333316,1.017953,1,1,0.11,0.11,0.5,0
0.33333363,-2.5172054e-12,-2.5171944e-12,0.33333315,1.0271886,1,1,0.111,0.111,0.5,0
0.33333364,-2.4458474e-12,-2.4458366e-12,0.33333315,1.0364242,1,1,0.112,0.112,0.5,0
0.33333365,-2.37449e-12,-2.3744795e-12,0.33333314,1.0456598,1,1,0.113,0.113,0.5,0
0.33333366,-2.303132e-12,-2.3031217e-12,0.33333314,1.0548955,1,1,0.114,0.114,0.5,0
0.33333367,-2.231774e-12,-2.231764e-12,0.33333313,1.0641311,1,1,0.115,0.115,0.5,0
0.33333368,-2.1604166e-12,-2.1604068e-12,0.33333312,1.0733667,1,1,0.116,0.116,0.5,0
0.33333369,-2.0890586e-12,-2.0890491e-12,0.33333312,1.0826023,1,1,0.117,0.117,0.5,0
0.33333371,-2.0177007e-12,-2.0176914e-12,0.33333311,1.0918379,1,1,0.118,0.118,0.5,0
0.33333372,-1.9463427e-12,-1.9463337e-12,0.33333311,1.1010736,1,1,0.119,0.119,0.5,0
0.33333373,-1.8749852e-12,-1.8749765e-12,0.3333331,1.1103092,1,1,0.12,0.12,0.5,0
0.33333374,-1.8036273e-12,-1.8036188e-12,0.3333331,1.1195448,1,1,0.121,0.121,0.5,0
0.33333375,-1.7322693e-12,-1.7322611e-12,0.33333309,1.1287804,1,1,0.122,0.122,0.5,0
0.33333376,-1.6609113e-12,-1.6609033e-12,0.33333309,1.1380161,1,1,0.123,0.123,0.5,0
0.33333377,-1.5895539e-12,-1.5895461e-12,0.33333308,1.1472516,1,1,0.124,0.124,0.5,0
0.33333294,-2.0645849e-12,-2.0645744e-12,0.3333335,1.1586841,1,1,0.125,0.125,0.5,0
0.33333294,-2.0441787e-12,-2.0441677e-12,0.3333335,1.1643954,1,1,0.126,0.126,0.5,0
0.33333294,-2.0237725e-12,-2.0237609e-12,0.33333349,1.1701067,1,1,0.127,0.127,0.5,0
0.33333295,-2.0033663e-12,-2.0033542e-12,0.33333349,1.175818,1,1,0.12800001,0.12800001,0.5,0
0.33333295,-1.9829605e-12,-1.9829477e-12,0.33333349,1.1815292,1,1,0.12899999,0.12899999,0.5,0
0.33333296,-1.9625543e-12,-1.962541e-12,0.33333349,1.1872405,1,1,0.13,0.13,0.5,0
0.33333296,-1.9421481e-12,-1.9421342e-12,0.33333349,1.1929518,1,1,0.131,0.131,0.5,0
0.33333296,-1.9217419e-12,-1.9217275e-12,0.33333348,1.1986631,1,1,0.132,0.132,0.5,0
0.33333297,-1.9013358e-12,-1.9013207e-12,0.33333348,1.2043744,1,1,0.133,0.133,0.5,0
0.33333297,-1.8809296e-12,-1.880914e-12,0.33333348,1.2100856,1,1,0.134,0.134,0.5,0
0.33333298,-1.8605234e-12,-1.8605073e-12,0.33333348,1.2157969,1,1,0.13500001,0.13500001,0.5,0
0.33333298,-1.8401172e-12,-1.8401005e-12,0.33333348,1.2215082,1,1,0.13600001,0.13600001,0.5,0
0.33333298,-1.8197113e-12,-1.8196941e-12,0.33333347,1.2272194,1,1,0.13699999,0.13699999,0.5,0
0.33333299,-1.7993052e-12,-1.7992873e-12,0.33333347,1.2329307,1,1,0.138,0.138,0.5,0
0.33333299,-1.778899e-12,-1.7788806e-12,0.33333347,1.238642,1,1,0.139,0.139,0.5,0
0.333333,-1.7584928e-12,-1.7584738e-12,0.33333347,1.2443533,1,1,0.14,0.14,0.5,0
0.333333,-1.7380866e-12,-1.7380671e-12,0.33333347,1.2500646,1,1,0.141,0.141,0.5,0
0.333333,-1.7176805e-12,-1.7176603e-12,0.33333346,1.2557759,1,1,0.142,0.142,0.5,0
0.33333301,-1.6972743e-12,-1.6972536e-12,0.33333346,1.2614872,1,1,0.14300001,0.14300001,0.5,0
0.33333301,-1.6768684e-12,-1.6768472e-12,0.33333346,1.2671984,1,1,0.14399999,0.14399999,0.5,0
0.33333302,-1.6564622e-12,-1.6564404e-12,0.33333346,1.2729097,1,1,0.145,0.145,0.5,0
0.33333302,-1.6360561e-12,-1.6360337e-12,0.33333346,1.278621,1,1,0.146,0.146,0.5,0
0.33333303,-1.6156499e-12,-1.6156269e-12,0.33333345,1.2843322,1,1,0.147,0.147,0.5,0
0.33333303,-1.5952437e-12,-1.5952202e-12,0.33333345,1.2900435,1,1,0.148,0.148,0.5,0
0.33333303,-1.5748375e-12,-1.5748134e-12,0.33333345,1.2957548,1,1,0.149,0.149,0.5,0
0.33333304,-1.5544314e-12,-1.5544067e-12,0.33333345,1.3014661,1,1,0.15000001,0.15000001,0.5,0
0.33333304,-1.5340255e-12,-1.5340002e-12,0.33333345,1.3071773,1,1,0.15099999,0.15099999,0.5,0
0.33333305,-1.5136193e-12,-1.5135935e-12,0.33333344,1.3128886,1,1,0.152,0.152,0.5,0
0.33333305,-1.4932131e-12,-1.4931868e-12,0.33333344,1.3185999,1,1,0.153,0.153,0.5,0
0.33333305,-1.472807e-12,-1.47278e-12,0.33333344,1.3243112,1,1,0.154,0.154,0.5,0
0.33333306,-1.4524008e-12,-1.4523733e-12,0.33333344,1.3300225,1,1,0.155,0.155,0.5,0
0.33333306,-1.4319946e-12,-1.4319665e-12,0.33333344,1.3357338,1,1,0.156,0.156,0.5,0
0.33333307,-1.4115884e-12,-1.4115598e-12,0.33333343,1.341445,1,1,0.15700001,0.15700001,0.5,0
0.33333307,-1.3911823e-12,-1.391153e-12,0.33333343,1.3471563,1,1,0.15800001,0.15800001,0.5,0
0.33333307,-1.3707764e-12,-1.3707466e-12,0.33333343,1.3528675,1,1,0.15899999,0.15899999,0.5,0
0.33333308,-1.3503702e-12,-1.3503398e-12,0.33333343,1.3585788,1,1,0.16,0.16,0.5,0
0.33333308,-1.329964e-12,-1.3299331e-12,0.33333343,1.3642901,1,1,0.161,0.161,0.5,0
0.33333309,-1.3095578e-12,-1.3095264e-12,0.33333342,1.3700014,1,1,0.162,0.162,0.5,0
0.33333309,-1.2891517e-12,-1.2891196e-12,0.33333342,1.3757127,1,1,0.163,0.163,0.5,0
0.3333331,-1.2687455e-12,-1.2687129e-12,0.33333342,1.381424,1,1,0.164,0.164,0.5,0
0.3333331,-1.2483393e-12,-1.2483061e-12,0.33333342,1.3871353,1,1,0.16500001,0.16500001,0.5,0
0.3333331,-1.2279334e-12,-1.2278997e-12,0.33333342,1.3928465,1,1,0.16599999,0.16599999,0.5,0
0.33333311,-1.2075273e-12,-1.2074929e-12,0.33333341,1.3985578,1,1,0.167,0.167,0.5,0
0.33333311,-1.1871211e-12,-1.1870862e-12,0.33333341,1.4042691,1,1,0.168,0.168,0.5,0
0.33333312,-1.1667149e-12,-1.1666794e-12,0.33333341,1.4099803,1,1,0.169,0.169,0.5,0
0.33333312,-1.1463087e-12,-1.1462727e-12,0.33333341,1.4156916,1,1,0.17,0.17,0.5,0
0.33333312,-1.1259026e-12,-1.1258659e-12,0.3333334,1.4214029,1,1,0.171,0.171,0.5,0
0.33333313,-1.1054964e-12,-1.1054592e-12,0.3333334,1.4271142,1,1,0.17200001,0.17200001,0.5,0
0.33333313,-1.0850905e-12,-1.0850528e-12,0.3333334,1.4328254,1,1,0.17299999,0.17299999,0.5,0
0.33333314,-1.0646843e-12,-1.064646e-12,0.3333334,1.4385367,1,1,0.17399999,0.17399999,0.5,0
0.33333314,-1.0442782e-12,-1.0442393e-12,0.3333334,1.444248,1,1,0.175,0.175,0.5,0
0.33333314,-1.023872e-12,-1.0238325e-12,0.33333339,1.4499593,1,1,0.176,0.176,0.5,0
0.33333315,-1.0034658e-12,-1.0034258e-12,0.33333339,1.4556706,1,1,0.177,0.177,0.5,0
0.33333315,-9.8305963e-13,-9.8301904e-13,0.33333339,1.4613819,1,1,0.178,0.178,0.5,0
0.33333316,-9.6265346e-13,-9.6261229e-13,0.33333339,1.4670932,1,1,0.17900001,0.17900001,0.5,0
0.33333316,-9.4224728e-13,-9.4220555e-13,0.33333339,1.4728044,1,1,0.18000001,0.18000001,0.5,0
0.33333316,-9.2184141e-13,-9.2179911e-13,0.33333338,1.4785156,1,1,0.18099999,0.18099999,0.5,0
0.33333317,-9.0143523e-13,-9.0139236e-13,0.33333338,1.4842269,1,1,0.182,0.182,0.5,0
0.33333317,-8.8102905e-13,-8.8098561e-13,0.33333338,1.4899382,1,1,0.183,0.183,0.5,0
0.33333318,-8.6062288e-13,-8.6057887e-13,0.33333338,1.4956495,1,1,0.184,0.184,0.5,0
0.33333318,-8.402167e-13,-8.4017212e-13,0.33333338,1.5013608,1,1,0.185,0.185,0.5,0
0.33333319,-8.1981052e-13,-8.1976538e-13,0.33333337,1.5070721,1,1,0.186,0.186,0.5,0
0.33333319,-7.9940435e-13,-7.9935863e-13,0.33333337,1.5127834,1,1,0.18700001,0.18700001,0.5,0
0.33333319,-7.7899848e-13,-7.7895219e-13,0.33333337,1.5184946,1,1,0.18799999,0.18799999,0.5,0
0.3333332,-7.585923e-13,-7.5854545e-13,0.33333337,1.5242059,1,1,0.189,0.189,0.5,0
0.3333332,-7.3818612e-13,-7.381387e-13,0.33333337,1.5299172,1,1,0.19,0.19,0.5,0
0.33333321,-7.1777995e-13,-7.1773196e-13,0.33333336,1.5356285,1,1,0.191,0.191,0.5,0
0.33333321,-6.9737377e-13,-6.9732521e-13,0.33333336,1.5413397,1,1,0.192,0.192,0.5,0
0.33333321,-6.7696759e-13,-6.7691847e-13,0.33333336,1.547051,1,1,0.193,0.193,0.5,0
0.33333322,-6.5656142e-13,-6.5651172e-13,0.33333336,1.5527623,1,1,0.19400001,0.19400001,0.5,0
0.33333322,-6.3615554e-13,-6.3610528e-13,0.33333336,1.5584735,1,1,0.19499999,0.19499999,0.5,0
0.33333323,-6.1574937e-13,-6.1569853e-13,0.33333335,1.5641848,1,1,0.19599999,0.19599999,0.5,0
0.33333323,-5.9534319e-13,-5.9529179e-13,0.33333335,1.5698961,1,1,0.197,0.197,0.5,0
0.33333323,-5.7493701e-13,-5.7488504e-13,0.33333335,1.5756074,1,1,0.198,0.198,0.5,0
0.33333324,-5.5453084e-13,-5.544783e-13,0.33333335,1.5813187,1,1,0.199,0.199,0.5,0
0.33333324,-5.3412466e-13,-5.3407155e-13,0.33333335,1.58703,1,1,0.2,0.2,0.5,0
0.33333325,-5.1371849e-13,-5.1366481e-13,0.33333334,1.5927413,1,1,0.20100001,0.20100001,0.5,0
0.33333325,-4.9331231e-13,-4.9325806e-13,0.33333334,1.5984526,1,1,0.20200001,0.20200001,0.5,0
0.33333326,-4.7290644e-13,-4.7285162e-13,0.33333334,1.6041638,1,1,0.20299999,0.20299999,0.5,0
0.33333326,-4.5250026e-13,-4.5244488e-13,0.33333334,1.609875,1,1,0.204,0.204,0.5,0
0.33333326,-4.3209408e-13,-4.3203813e-13,0.33333334,1.6155863,1,1,0.205,0.205,0.5,0
0.33333327,-4.1168791e-13,-4.1163139e-13,0.33333333,1.6212976,1,1,0.206,0.206,0.5,0
0.33333327,-3.9128173e-13,-3.9122464e-13,0.33333333,1.6270089,1,1,0.207,0.207,0.5,0
0.33333328,-3.7087555e-13,-3.708179e-13,0.33333333,1.6327202,1,1,0.208,0.208,0.5,0
0.33333328,-3.5046938e-13,-3.5041115e-13,0.33333333,1.6384315,1,1,0.20900001,0.20900001,0.5,0
0.33333328,-3.300635e-13,-3.3000471e-13,0.33333333,1.6441427,1,1,0.20999999,0.20999999,0.5,0
0.33333329,-3.0965733e-13,-3.0959796e-13,0.33333332,1.649854,1,1,0.211,0.211,0.5,0
0.33333329,-2.8925115e-13,-2.8919122e-13,0.33333332,1.6555653,1,1,0.212,0.212,0.5,0
0.3333333,-2.6884498e-13,-2.6878447e-13,0.33333332,1.6612766,1,1,0.213,0.213,0.5,0
0.3333333,-2.484388e-13,-2.4837773e-13,0.33333332,1.6669879,1,1,0.214,0.214,0.5,0
0.3333333,-2.2803262e-13,-2.2797098e-13,0.33333332,1.6726991,1,1,0.215,0.215,0.5,0
0.33333331,-2.0762645e-13,-2.0756424e-13,0.33333331,1.6784104,1,1,0.21600001,0.21600001,0.5,0
0.33333331,-1.8722057e-13,-1.871578e-13,0.33333331,1.6841216,1,1,0.21699999,0.21699999,0.5,0
0.33333332,-1.668144e-13,-1.6675105e-13,0.33333331,1.6898329,1,1,0.21799999,0.21799999,0.5,0
0.33333332,-1.4640822e-13,-1.4634431e-13,0.33333331,1.6955442,1,1,0.219,0.219,0.5,0
0.33333332,-1.2600204e-13,-1.2593756e-13,0.33333331,1.7012555,1,1,0.22,0.22,0.5,0
0.33333333,-1.0559587e-13,-1.0553082e-13,0.3333333,1.7069668,1,1,0.221,0.221,0.5,0
0.33333333,-8.5189691e-14,-8.512407e-14,0.3333333,1.7126781,1,1,0.222,0.222,0.5,0
0.33333334,-6.4783514e-14,-6.4717325e-14,0.3333333,1.7183894,1,1,0.223,0.223,0.5,0
0.33333334,-4.4377338e-14,-4.431058e-14,0.3333333,1.7241007,1,1,0.22400001,0.22400001,0.5,0
0.33333335,-2.3971465e-14,-2.3904139e-14,0.3333333,1.7298119,1,1,0.22499999,0.22499999,0.5,0
0.33333335,-3.5652889e-15,-3.4973934e-15,0.33333329,1.7355232,1,1,0.226,0.226,0.5,0
0.33333335,1.6840888e-14,1.6909352e-14,0.33333329,1.7412344,1,1,0.227,0.227,0.5,0
0.33333336,3.7247064e-14,3.7316097e-14,0.33333329,1.7469457,1,1,0.228,0.228,0.5,0
0.33333336,5.7653241e-14,5.7722842e-14,0.33333329,1.752657,1,1,0.229,0.229,0.5,0
0.33333337,7.8059417e-14,7.8129588e-14,0.33333329,1.7583683,1,1,0.23,0.23,0.5,0
0.33333337,9.8465594e-14,9.8536333e-14,0.33333328,1.7640796,1,1,0.23100001,0.23100001,0.5,0
0.33333337,1.1887147e-13,1.1894277e-13,0.33333328,1.7697908,1,1,0.23199999,0.23199999,0.5,0
0.33333338,1.3927764e-13,1.3934952e-13,0.33333328,1.7755021,1,1,0.233,0.233,0.5,0
0.33333338,1.5968382e-13,1.5975626e-13,0.33333328,1.7812134,1,1,0.234,0.234,0.5,0
0.33333339,1.8009e-13,1.8016301e-13,0.33333328,1.7869247,1,1,0.235,0.235,0.5,0
0.33333339,2.0049617e-13,2.0056976e-13,0.33333327,1.792636,1,1,0.236,0.236,0.5,0
0.33333339,2.2090235e-13,2.209765e-13,0.33333327,1.7983473,1,1,0.237,0.237,0.5,0
0.3333334,2.4130853e-13,2.4138325e-13,0.33333327,1.8040585,1,1,0.23800001,0.23800001,0.5,0
0.3333334,2.617144e-13,2.6178969e-13,0.33333327,1.8097697,1,1,0.23899999,0.23899999,0.5,0
