"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333299,-3.2625177e-10,-3.2625176e-10,0.33333346,1.1195462,1,1,0.121,0.121,0.5,0
0.3333332,-2.4823634e-10,-2.4823633e-10,0.33333336,1.1287818,1,1,0.122,0.122,0.5,0
0.3333334,-1.7022091e-10,-1.702209e-10,0.33333326,1.1380175,1,1,0.123,0.123,0.5,0
0.33333361,-9.2206057e-11,-9.2206048e-11,0.33333316,1.147253,1,1,0.124,0.124,0.5,0
0.33333291,-2.3388225e-11,-2.338825e-11,0.33333351,1.1586835,1,1,0.125,0.125,0.5,0
0.33333291,-2.3275312e-11,-2.3275337e-11,0.33333351,1.1643948,1,1,0.126,0.126,0.5,0
0.33333292,-2.3162399e-11,-2.3162424e-11,0.33333351,1.1701061,1,1,0.127,0.127,0.5,0
0.33333292,-2.3049487e-11,-2.3049511e-11,0.33333351,1.1758174,1,1,0.12800001,0.12800001,0.5,0
0.33333293,-2.2936576e-11,-2.29366e-11,0.3333335,1.1815286,1,1,0.12899999,0.12899999,0.5,0
0.33333293,-2.2823663e-11,-2.2823687e-11,0.3333335,1.1872399,1,1,0.13,0.13,0.5,0
0.33333293,-2.271075e-11,-2.2710774e-11,0.3333335,1.1929512,1,1,0.131,0.131,0.5,0
0.33333294,-2.2597838e-11,-2.2597861e-11,0.3333335,1.1986625,1,1,0.132,0.132,0.5,0
0.33333294,-2.2484925e-11,-2.2484948e-11,0.3333335,1.2043738,1,1,0.133,0.133,0.5,0
0.33333295,-2.2372012e-11,-2.2372035e-11,0.33333349,1.2100851,1,1,0.134,0.134,0.5,0
0.33333295,-2.22591e-11,-2.2259122e-11,0.33333349,1.2157964,1,1,0.13500001,0.13500001,0.5,0
0.33333296,-2.2146187e-11,-2.2146209e-11,0.33333349,1.2215077,1,1,0.13600001,0.13600001,0.5,0
0.33333296,-2.2033276e-11,-2.2033298e-11,0.33333349,1.227219,1,1,0.13699999,0.13699999,0.5,0
