"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.5716,1,0.813,3.5,0.813,0
9.5847,1,0.816,3.5,0.816,0
9.5979,1,0.819,3.5,0.819,0
9.611,1,0.822,3.5,0.822,0
9.6242,1,0.825,3.5,0.825,0
9.6374,1,0.828,3.5,0.828,0
9.6505,1,0.831,3.5,0.831,0
9.6637,1,0.834,3.5,0.834,0
9.6769,1,0.837,3.5,0.837,0
9.69,1,0.84,3.5,0.84,0
9.7032,1,0.843,3.5,0.843,0
9.7164,1,0.846,3.5,0.846,0
9.7296,1,0.849,3.5,0.849,0
9.7428,1,0.852,3.5,0.852,0
9.7559,1,0.855,3.5,0.855,0
9.7691,1,0.858,3.5,0.858,0
9.7823,1,0.861,3.5,0.861,0
9.7955,1,0.864,3.5,0.864,0
9.8087,1,0.867,3.5,0.867,0
9.827,1,0.87,3.5,0.87,0
9.8371,1,0.873,3.5,0.873,0
9.8472,1,0.876,3.5,0.876,0
9.8572,1,0.879,3.5,0.879,0
9.8673,1,0.882,3.5,0.882,0
9.8605,1,0.885,3.5,0.885,0
9.8705,1,0.888,3.5,0.888,0
9.8806,1,0.891,3.5,0.891,0
9.8906,1,0.894,3.5,0.894,0
9.9006,1,0.897,3.5,0.897,0
9.9106,1,0.9,3.5,0.9,0
9.9206,1,0.903,3.5,0.903,0
9.9305,1,0.906,3.5,0.906,0
9.9405,1,0.909,3.5,0.909,0
9.9505,1,0.912,3.5,0.912,0
9.9604,1,0.915,3.5,0.915,0
9.9704,1,0.918,3.5,0.918,0
9.9803,1,0.921,3.5,0.921,0
9.9902,1,0.924,3.5,0.924,0
10,1,0.927,3.5,0.927,0
10.01,1,0.93,3.5,0.93,0
10.02,1,0.933,3.5,0.933,0
10.03,1,0.936,3.5,0.936,0
10.04,1,0.939,3.5,0.939,0
10.049,1,0.942,3.5,0.942,0
10.059,1,0.945,3.5,0.945,0
10.069,1,0.948,3.5,0.948,0
10.079,1,0.951,3.5,0.951,0
10.089,1,0.954,3.5,0.954,0
10.099,1,0.957,3.5,0.957,0
10.108,1,0.96,3.5,0.96,0
10.118,1,0.963,3.5,0.963,0
10.128,1,0.966,3.5,0.966,0
10.138,1,0.969,3.5,0.969,0
10.147,1,0.972,3.5,0.972,0
10.157,1,0.975,3.5,0.975,0
10.167,1,0.978,3.5,0.978,0
10.177,1,0.981,3.5,0.981,0
10.186,1,0.984,3.5,0.984,0
10.196,1,0.987,3.5,0.987,0
10.206,1,0.99,3.5,0.99,0
10.215,1,0.993,3.5,0.993,0
10.225,1,0.996,3.5,0.996,0
10.235,1,0.999,3.5,0.999,0
10.244,1,1.002,3.5,1.002,0
10.254,1,1.005,3.5,1.005,0
10.263,1,1.008,3.5,1.008,0
10.273,1,1.011,3.5,1.011,0
10.282,1,1.014,3.5,1.014,0
10.292,1,1.017,3.5,1.017,0
10.302,1,1.02,3.5,1.02,0
10.311,1,1.023,3.5,1.023,0
10.321,1,1.026,3.5,1.026,0
10.33,1,1.029,3.5,1.029,0
10.34,1,1.032,3.5,1.032,0
10.349,1,1.035,3.5,1.035,0
10.358,1,1.038,3.5,1.038,0
10.368,1,1.041,3.5,1.041,0
10.303,1,1.044,3.5,1.044,0
10.309,1,1.047,3.5,1.047,0
10.314,1,1.05,3.5,1.05,0
10.32,1,1.053,3.5,1.053,0
10.326,1,1.056,3.5,1.056,0
10.332,1,1.059,3.5,1.059,0
10.337,1,1.062,3.5,1.062,0
10.343,1,1.065,3.5,1.065,0
