"E00","E01","E10","E11","phi","attribute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.33333171,9.5659747e-06,9.5659747e-06,0.33333988,10.102338,1,1,1.0650001,3.5,1.0650001,0
0.33333171,9.8680701e-06,9.8680701e-06,0.33333999,10.108396,1,1,1.068,3.5,1.068,0
0.33333172,1.0171562e-05,1.0171562e-05,0.3333401,10.114493,1,1,1.071,3.5,1.071,0
0.33333172,1.0476465e-05,1.0476465e-05,0.33334021,10.12063,1,1,1.074,3.5,1.074,0
0.33333173,1.0782812e-05,1.0782812e-05,0.33334032,10.126808,1,1,1.077,3.5,1.077,0
0.33333174,1.1090631e-05,1.1090631e-05,0.33334042,10.133027,1,1,1.08,3.5,1.08,0
0.33333175,1.1399942e-05,1.1399942e-05,0.33334053,10.139288,1,1,1.0829999,3.5,1.0829999,0
0.33333109,1.0504812e-05,1.0504812e-05,0.33334214,10.144369,1,1,1.086,3.5,1.086,0
0.33333122,1.0415644e-05,1.0415644e-05,0.33334189,10.150388,1,1,1.089,3.5,1.089,0
0.33333135,1.0326274e-05,1.0326274e-05,0.33334164,10.156411,1,1,1.092,3.5,1.092,0
0.33333148,1.0236699e-05,1.0236699e-05,0.33334139,10.162439,1,1,1.095,3.5,1.095,0
0.33333161,1.0146916e-05,1.0146916e-05,0.33334114,10.168472,1,1,1.098,3.5,1.098,0
0.33333174,1.0056927e-05,1.0056927e-05,0.33334089,10.174509,1,1,1.101,3.5,1.101,0
0.33333187,9.9667216e-06,9.9667216e-06,0.33334064,10.180551,1,1,1.104,3.5,1.104,0
0.333332,9.8763006e-06,9.8763006e-06,0.33334039,10.186598,1,1,1.107,3.5,1.107,0
0.33333213,9.7856613e-06,9.7856613e-06,0.33334014,10.19265,1,1,1.11,3.5,1.11,0
0.33333226,9.6948007e-06,9.6948007e-06,0.33333988,10.198707,1,1,1.113,3.5,1.113,0
0.33333239,9.6037158e-06,9.6037158e-06,0.33333963,10.204769,1,1,1.1160001,3.5,1.1160001,0
0.33333252,9.5124073e-06,9.5124073e-06,0.33333938,10.210836,1,1,1.119,3.5,1.119,0
0.33333265,9.4208647e-06,9.4208647e-06,0.33333913,10.216909,1,1,1.122,3.5,1.122,0
0.33333279,9.3290885e-06,9.3290885e-06,0.33333887,10.222986,1,1,1.125,3.5,1.125,0
0.33333292,9.2370755e-06,9.2370755e-06,0.33333862,10.229069,1,1,1.128,3.5,1.128,0
0.33333305,9.1448223e-06,9.1448223e-06,0.33333836,10.235158,1,1,1.131,3.5,1.131,0
0.33333318,9.0523293e-06,9.0523293e-06,0.33333811,10.241251,1,1,1.1339999,3.5,1.1339999,0
0.33333331,8.9595855e-06,8.9595855e-06,0.33333786,10.247351,1,1,1.137,3.5,1.137,0
0.33333345,8.8665911e-06,8.8665911e-06,0.3333376,10.253456,1,1,1.14,3.5,1.14,0
0.33333358,8.7733425e-06,8.7733425e-06,0.33333735,10.259567,1,1,1.143,3.5,1.143,0
0.33333371,8.6798359e-06,8.6798359e-06,0.33333709,10.265683,1,1,1.146,3.5,1.146,0
0.33333385,8.5860674e-06,8.5860674e-06,0.33333684,10.271806,1,1,1.149,3.5,1.149,0
0.33333398,8.4920369e-06,8.4920369e-06,0.33333658,10.277934,1,1,1.152,3.5,1.152,0
0.33333411,8.397733e-06,8.397733e-06,0.33333633,10.284069,1,1,1.155,3.5,1.155,0
nan,nan,nan,nan,nan,0,0,1.158,3.5,1.158,0
nan,nan,nan,nan,nan,0,0,1.161,3.5,1.161,0
nan,nan,nan,nan,nan,0,0,1.164,3.5,1.164,0
nan,nan,nan,nan,nan,0,0,1.1670001,3.5,1.1670001,0
0.33333478,7.9220222e-06,7.9220222e-06,0.33333504,10.314837,1,1,1.17,3.5,1.17,0
0.33333492,7.8260092e-06,7.8260092e-06,0.33333478,10.32101,1,1,1.173,3.5,1.173,0
0.33333505,7.7296953e-06,7.7296953e-06,0.33333452,10.32719,1,1,1.176,3.5,1.176,0
0.33333519,7.6330754e-06,7.6330754e-06,0.33333427,10.333377,1,1,1.179,3.5,1.179,0
0.33333532,7.5361444e-06,7.5361444e-06,0.33333401,10.339571,1,1,1.182,3.5,1.182,0
0.33333546,7.4389012e-06,7.4389012e-06,0.33333375,10.345772,1,1,1.1849999,3.5,1.1849999,0
0.33333559,7.3413325e-06,7.3413325e-06,0.33333349,10.35198,1,1,1.188,3.5,1.188,0
0.33333573,7.2434366e-06,7.2434366e-06,0.33333323,10.358196,1,1,1.191,3.5,1.191,0
0.33333587,7.145208e-06,7.145208e-06,0.33333297,10.364419,1,1,1.194,3.5,1.194,0
0.333336,7.0466408e-06,7.0466408e-06,0.33333271,10.37065,1,1,1.197,3.5,1.197,0
0.33333614,6.9477289e-06,6.9477289e-06,0.33333245,10.376889,1,1,1.2,3.5,1.2,0
0.33333628,6.8484701e-06,6.8484701e-06,0.33333219,10.383135,1,1,1.2029999,3.5,1.2029999,0
