"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
8.7765,1,0.729,3.5,0.729,0
8.7956,1,0.732,3.5,0.732,0
8.8228,1,0.735,3.5,0.735,0
8.8373,1,0.738,3.5,0.738,0
8.8518,1,0.741,3.5,0.741,0
8.8663,1,0.744,3.5,0.744,0
8.8808,1,0.747,3.5,0.747,0
8.8953,1,0.75,3.5,0.75,0
8.9099,1,0.753,3.5,0.753,0
8.9244,1,0.756,3.5,0.756,0
8.9389,1,0.759,3.5,0.759,0
8.9535,1,0.762,3.5,0.762,0
8.968,1,0.765,3.5,0.765,0
8.9826,1,0.768,3.5,0.768,0
8.9972,1,0.771,3.5,0.771,0
9.0379,1,0.774,3.5,0.774,0
9.0523,1,0.777,3.5,0.777,0
9.0666,1,0.78,3.5,0.78,0
9.081,1,0.783,3.5,0.783,0
9.0954,1,0.786,3.5,0.786,0
9.1097,1,0.789,3.5,0.789,0
9.1241,1,0.792,3.5,0.792,0
9.1385,1,0.795,3.5,0.795,0
9.1528,1,0.798,3.5,0.798,0
9.1672,1,0.801,3.5,0.801,0
9.1816,1,0.804,3.5,0.804,0
9.196,1,0.807,3.5,0.807,0
9.2104,1,0.81,3.5,0.81,0
9.2247,1,0.813,3.5,0.813,0
9.2391,1,0.816,3.5,0.816,0
9.2535,1,0.819,3.5,0.819,0
9.2679,1,0.822,3.5,0.822,0
9.2823,1,0.825,3.5,0.825,0
9.2967,1,0.828,3.5,0.828,0
9.3111,1,0.831,3.5,0.831,0
9.3255,1,0.834,3.5,0.834,0
9.34,1,0.837,3.5,0.837,0
9.3544,1,0.84,3.5,0.84,0
9.3688,1,0.843,3.5,0.843,0
9.3832,1,0.846,3.5,0.846,0
9.3976,1,0.849,3.5,0.849,0
9.412,1,0.852,3.5,0.852,0
9.4265,1,0.855,3.5,0.855,0
9.4409,1,0.858,3.5,0.858,0
9.4553,1,0.861,3.5,0.861,0
9.4698,1,0.864,3.5,0.864,0
9.4842,1,0.867,3.5,0.867,0
9.5035,1,0.87,3.5,0.87,0
9.5146,1,0.873,3.5,0.873,0
9.5256,1,0.876,3.5,0.876,0
9.5367,1,0.879,3.5,0.879,0
9.5477,1,0.882,3.5,0.882,0
