"phi","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
10.845,1,1.482,3.5,1.482,0
10.845,1,1.485,3.5,1.485,0
10.846,1,1.488,3.5,1.488,0
10.846,1,1.491,3.5,1.491,0
10.847,1,1.494,3.5,1.494,0
10.847,1,1.497,3.5,1.497,0
10.848,1,1.5,3.5,1.5,0
10.849,1,1.503,3.5,1.503,0
10.849,1,1.506,3.5,1.506,0
10.85,1,1.509,3.5,1.509,0
10.85,1,1.512,3.5,1.512,0
10.851,1,1.515,3.5,1.515,0
10.851,1,1.518,3.5,1.518,0
10.852,1,1.521,3.5,1.521,0
10.852,1,1.524,3.5,1.524,0
10.853,1,1.527,3.5,1.527,0
10.853,1,1.53,3.5,1.53,0
10.854,1,1.533,3.5,1.533,0
10.854,1,1.536,3.5,1.536,0
10.855,1,1.539,3.5,1.539,0
10.855,1,1.542,3.5,1.542,0
10.856,1,1.545,3.5,1.545,0
10.856,1,1.548,3.5,1.548,0
10.857,1,1.551,3.5,1.551,0
10.857,1,1.554,3.5,1.554,0
10.858,1,1.557,3.5,1.557,0
10.858,1,1.56,3.5,1.56,0
10.857,1,1.563,3.5,1.563,0
10.855,1,1.566,3.5,1.566,0
10.854,1,1.569,3.5,1.569,0
10.854,1,1.572,3.5,1.572,0
10.853,1,1.575,3.5,1.575,0
10.85,1,1.578,3.5,1.578,0
10.848,1,1.581,3.5,1.581,0
10.846,1,1.584,3.5,1.584,0
10.843,1,1.587,3.5,1.587,0
10.841,1,1.59,3.5,1.59,0
10.839,1,1.593,3.5,1.593,0
10.836,1,1.596,3.5,1.596,0
10.834,1,1.599,3.5,1.599,0
10.832,1,1.602,3.5,1.602,0
10.829,1,1.605,3.5,1.605,0
10.827,1,1.608,3.5,1.608,0
10.825,1,1.611,3.5,1.611,0
10.822,1,1.614,3.5,1.614,0
10.82,1,1.617,3.5,1.617,0
10.818,1,1.62,3.5,1.62,0
10.815,1,1.623,3.5,1.623,0
10.813,1,1.626,3.5,1.626,0
10.811,1,1.629,3.5,1.629,0
10.748,1,1.632,3.5,1.632,0
10.748,1,1.635,3.5,1.635,0
10.748,1,1.638,3.5,1.638,0
10.749,1,1.641,3.5,1.641,0
10.749,1,1.644,3.5,1.644,0
10.749,1,1.647,3.5,1.647,0
10.75,1,1.65,3.5,1.65,0
10.75,1,1.653,3.5,1.653,0
10.75,1,1.656,3.5,1.656,0
10.75,1,1.659,3.5,1.659,0
10.75,1,1.662,3.5,1.662,0
10.751,1,1.665,3.5,1.665,0
10.751,1,1.668,3.5,1.668,0
10.751,1,1.671,3.5,1.671,0
10.751,1,1.674,3.5,1.674,0
10.751,1,1.677,3.5,1.677,0
10.752,1,1.68,3.5,1.68,0
